Seasons,H,WAR,ERA,K/9,H/9,ER,HBP,K-BB%,Contact%,FB%
3,94,-0.3,5.45,4.46,11.64,44,3,0.036000000000000004,0.865,0.29
1,34,-0.3,5.67,6.21,9.18,21,1,0.063,0.813,0.456
2,68,-0.3,5.86,7.81,11.06,36,1,0.127,0.804,0.38799999999999996
2,43,-0.3,6.0,10.38,9.92,26,3,0.145,0.7390000000000001,0.348
1,21,-0.3,6.3,4.05,9.45,14,0,-0.012,0.807,0.439
1,36,-0.3,6.75,6.07,12.15,20,2,0.047,0.8320000000000001,0.35600000000000004
1,46,-0.3,7.15,8.47,12.18,27,3,0.11699999999999999,0.784,0.366
1,25,-0.3,7.3,8.03,9.12,20,5,0.025,0.8140000000000001,0.247
2,52,-0.3,7.38,7.15,12.0,32,0,0.054000000000000006,0.7859999999999999,0.331
1,39,-0.3,7.47,4.31,11.2,26,0,-0.046,0.868,0.455
1,63,-0.3,7.66,3.47,11.49,42,5,-0.013000000000000001,0.898,0.249
0,21,-0.3,7.71,6.61,11.57,14,3,0.08,0.7929999999999999,0.37
1,26,-0.3,7.91,5.12,12.1,17,0,0.0,0.736,0.39399999999999996
1,15,-0.3,8.24,15.1,6.86,18,3,0.102,0.695,0.45899999999999996
0,16,-0.3,8.62,6.89,9.19,15,1,-0.026000000000000002,0.7959999999999999,0.447
1,16,-0.3,8.76,7.3,11.68,12,0,0.16699999999999998,0.748,0.395
1,33,-0.3,8.8,9.4,10.01,29,2,0.034,0.741,0.341
1,27,-0.3,9.15,10.53,12.36,20,0,0.128,0.753,0.305
1,18,-0.3,9.19,4.6,10.34,16,2,-0.039,0.8270000000000001,0.273
1,25,-0.3,9.3,7.52,11.07,21,1,-0.047,0.782,0.364
1,26,-0.3,11.5,10.5,13.0,23,1,0.052000000000000005,0.773,0.271
1,18,-0.3,12.08,2.84,12.79,17,3,-0.085,0.903,0.245
0,25,-0.3,15.15,7.24,16.46,23,1,0.013000000000000001,0.742,0.392
1,19,-0.3,2.53,5.48,8.02,6,0,0.011000000000000001,0.8009999999999999,0.418
1,20,-0.3,2.77,5.54,6.92,8,3,0.038,0.758,0.2
1,18,-0.3,3.31,6.61,9.92,6,1,-0.037000000000000005,0.847,0.431
1,32,-0.3,4.21,6.66,11.22,12,0,0.034,0.812,0.4
2,37,-0.3,4.54,4.29,9.34,18,0,0.013000000000000001,0.882,0.512
1,14,-0.3,4.76,4.76,7.41,9,1,0.013999999999999999,0.9,0.377
1,21,-0.3,5.19,5.19,10.9,10,1,0.0,0.799,0.426
2,49,-0.3,5.25,8.06,9.19,28,5,0.063,0.76,0.308
1,17,-0.3,5.54,6.92,11.77,8,1,0.033,0.79,0.262
1,52,-0.3,5.6,3.31,13.25,22,3,0.006,0.861,0.23600000000000002
1,23,-0.3,5.84,12.04,8.39,16,4,0.16699999999999998,0.696,0.5710000000000001
0,24,-0.3,5.94,7.56,12.96,11,0,0.11800000000000001,0.754,0.33299999999999996
1,26,-0.3,5.96,7.36,9.12,17,1,0.042,0.7909999999999999,0.488
1,47,-0.3,6.69,7.93,11.64,27,1,0.115,0.715,0.513
1,37,-0.3,7.11,6.54,10.52,25,4,0.013000000000000001,0.8640000000000001,0.436
1,95,-0.3,7.11,8.27,12.27,55,3,0.094,0.8029999999999999,0.332
0,22,-0.3,7.13,9.68,11.21,14,1,0.011000000000000001,0.7659999999999999,0.37
1,30,-0.3,7.36,4.91,10.52,21,0,0.0,0.831,0.43700000000000006
1,23,-0.3,7.4,10.02,10.02,17,2,0.126,0.758,0.542
0,14,-0.3,7.5,9.0,10.5,10,0,0.107,0.804,0.595
0,21,-0.3,7.63,9.39,12.33,13,1,0.105,0.7609999999999999,0.521
1,12,-0.3,7.8,12.0,7.2,13,0,-0.013000000000000001,0.78,0.457
1,34,-0.3,7.9,6.26,11.2,24,3,0.038,0.8109999999999999,0.312
1,27,-0.3,8.15,5.6,13.75,16,2,-0.011000000000000001,0.809,0.373
1,37,-0.3,8.16,5.63,10.41,29,2,-0.038,0.8270000000000001,0.299
1,26,-0.3,8.31,3.12,13.5,16,1,-0.067,0.8590000000000001,0.371
1,24,-0.3,8.35,4.91,11.78,17,1,0.035,0.765,0.265
1,30,-0.3,9.15,5.49,13.73,20,1,0.043,0.795,0.319
1,24,-0.3,9.15,6.86,10.98,20,5,0.03,0.732,0.348
1,27,-0.3,9.17,3.06,13.75,18,1,-0.065,0.912,0.439
0,25,-0.3,9.47,7.11,11.84,20,1,0.102,0.743,0.47
1,26,-0.3,10.42,4.26,12.32,22,4,-0.052000000000000005,0.8909999999999999,0.319
1,24,-0.3,10.54,3.95,15.8,16,0,0.0,0.879,0.5
1,38,-0.3,10.55,8.02,16.03,25,3,0.08199999999999999,0.787,0.474
2,50,-0.3,11.12,8.58,15.88,35,4,0.066,0.7509999999999999,0.25
1,14,-0.3,11.12,10.32,11.12,14,1,0.069,0.7190000000000001,0.441
1,22,-0.3,11.34,8.64,11.88,21,1,0.0,0.759,0.263
1,64,-0.3,11.47,9.22,14.4,51,3,0.06,0.8059999999999999,0.301
0,22,-0.3,15.52,4.72,14.85,23,1,-0.040999999999999995,0.799,0.473
6,244,-0.4,4.17,9.28,7.71,132,7,0.124,0.768,0.461
3,212,-0.4,5.05,6.53,9.48,113,4,0.07200000000000001,0.8109999999999999,0.501
5,151,-0.4,4.2,7.76,8.14,78,6,0.11699999999999999,0.7559999999999999,0.49
2,229,-0.4,5.6,3.28,10.43,123,3,-0.035,0.8809999999999999,0.40700000000000003
3,188,-0.4,5.26,6.16,9.42,105,3,0.006999999999999999,0.775,0.306
3,111,-0.4,4.5,7.61,9.08,55,3,0.048,0.748,0.287
3,117,-0.4,4.87,6.27,9.05,63,9,0.038,0.825,0.37200000000000005
5,196,-0.4,6.02,6.36,10.93,108,7,0.068,0.8,0.326
2,76,-0.4,5.0,6.62,10.26,37,2,0.064,0.8059999999999999,0.231
2,72,-0.4,5.06,5.97,9.35,39,4,0.048,0.772,0.348
3,98,-0.4,5.15,8.01,9.35,54,8,0.1,0.772,0.371
1,59,-0.4,3.78,6.78,7.7,29,3,0.09300000000000001,0.7959999999999999,0.371
1,42,-0.4,5.85,9.9,9.45,26,3,0.122,0.669,0.349
3,118,-0.4,5.89,6.35,11.02,63,8,0.059000000000000004,0.799,0.299
2,130,-0.4,5.93,7.27,10.87,71,5,0.078,0.8290000000000001,0.38799999999999996
5,211,-0.4,6.03,8.67,9.94,128,6,0.11199999999999999,0.778,0.434
2,82,-0.4,4.28,5.63,9.23,38,4,0.07400000000000001,0.799,0.312
2,66,-0.4,5.35,7.61,7.85,45,4,0.127,0.821,0.452
2,143,-0.4,5.66,4.15,10.78,75,4,0.024,0.871,0.42
2,141,-0.4,5.91,6.54,10.97,76,1,0.087,0.813,0.33899999999999997
2,54,-0.4,8.44,12.56,10.12,45,7,0.132,0.7,0.38299999999999995
2,39,-0.4,4.12,7.32,8.92,18,2,0.055999999999999994,0.735,0.308
1,47,-0.4,5.36,6.89,9.0,28,3,0.073,0.78,0.415
2,63,-0.4,5.6,4.2,8.81,40,2,0.018000000000000002,0.88,0.47700000000000004
1,51,-0.4,5.77,4.62,11.77,25,5,0.011000000000000001,0.86,0.171
10,52,-0.4,6.6,6.39,10.72,32,2,0.049,0.845,0.345
1,68,-0.4,6.79,6.63,10.74,43,2,0.086,0.8190000000000001,0.508
2,84,-0.4,6.82,4.77,11.45,50,5,0.01,0.797,0.304
3,133,-0.4,7.09,8.62,10.72,88,5,0.106,0.7959999999999999,0.40299999999999997
2,70,-0.4,7.14,5.92,12.19,41,0,0.040999999999999995,0.8109999999999999,0.37799999999999995
1,98,-0.4,7.33,4.48,13.3,54,1,0.022000000000000002,0.863,0.38299999999999995
1,62,-0.4,7.56,7.38,11.16,42,8,0.067,0.836,0.239
1,61,-0.4,3.48,7.89,8.15,26,4,0.066,0.8059999999999999,0.431
1,32,-0.4,4.28,5.35,8.55,16,2,-0.006999999999999999,0.82,0.36200000000000004
1,21,-0.4,4.28,7.24,6.91,13,2,0.05,0.79,0.544
1,17,-0.4,5.06,4.5,9.56,9,0,0.0,0.88,0.34600000000000003
1,43,-0.4,5.93,10.43,8.8,29,1,0.106,0.784,0.488
3,104,-0.4,6.16,7.7,10.68,60,2,0.106,0.8079999999999999,0.40299999999999997
2,53,-0.4,6.8,8.0,10.6,34,0,0.076,0.775,0.479
1,52,-0.4,7.02,4.46,11.06,33,4,0.042,0.852,0.39
2,51,-0.4,7.18,4.71,12.63,29,4,0.006,0.91,0.504
1,12,-0.4,7.2,7.2,10.8,8,2,0.040999999999999995,0.7559999999999999,0.515
1,41,-0.4,7.22,7.85,12.87,23,1,0.055999999999999994,0.81,0.32
1,30,-0.4,7.26,8.71,8.71,25,1,0.08,0.741,0.424
3,76,-0.4,7.67,6.5,12.67,46,3,0.075,0.816,0.309
1,52,-0.4,8.14,6.86,11.14,38,2,0.025,0.841,0.369
2,50,-0.4,8.5,7.25,12.5,34,4,0.076,0.833,0.28600000000000003
1,71,-0.4,9.19,3.75,13.31,49,2,-0.038,0.889,0.326
1,73,-0.4,3.53,5.05,9.21,28,6,0.06,0.845,0.325
2,33,-0.4,4.06,7.17,7.88,17,0,0.077,0.7759999999999999,0.4
2,81,-0.4,4.29,5.8,10.22,34,4,0.077,0.8340000000000001,0.371
1,30,-0.4,4.75,9.49,8.9,16,0,0.078,0.737,0.386
5,19,-0.4,5.17,5.74,10.91,9,0,-0.086,0.7929999999999999,0.28800000000000003
2,93,-0.4,5.2,6.78,10.51,46,4,0.049,0.773,0.385
2,48,-0.4,5.23,7.66,8.36,30,6,0.069,0.79,0.439
1,23,-0.4,5.4,6.87,11.29,11,2,0.047,0.846,0.293
2,40,-0.4,5.56,6.09,10.59,21,1,0.038,0.8220000000000001,0.42200000000000004
2,61,-0.4,6.32,6.66,10.42,37,1,0.085,0.8170000000000001,0.366
1,30,-0.4,6.38,4.13,11.25,17,0,-0.009000000000000001,0.8370000000000001,0.435
2,53,-0.4,6.8,8.66,10.92,33,4,0.037000000000000005,0.778,0.244
1,34,-0.4,7.01,6.66,11.92,20,5,0.055999999999999994,0.8079999999999999,0.414
2,78,-0.4,7.46,8.95,10.58,55,6,0.055999999999999994,0.777,0.275
1,43,-0.4,7.56,8.91,11.61,28,1,0.094,0.758,0.426
1,25,-0.4,8.47,4.76,13.24,16,2,-0.057,0.848,0.377
0,25,-0.4,9.82,8.35,12.27,20,0,-0.011000000000000001,0.77,0.345
1,25,-0.4,9.82,14.73,15.34,16,0,0.12,0.7340000000000001,0.511
0,14,-0.4,9.9,7.2,12.6,11,2,0.125,0.879,0.28600000000000003
1,25,-0.4,11.32,5.23,21.77,13,0,0.0,0.83,0.33299999999999996
1,36,-0.4,4.34,8.67,7.09,22,8,0.078,0.821,0.46299999999999997
0,16,-0.4,4.41,6.06,8.82,8,0,0.055999999999999994,0.809,0.396
3,47,-0.4,4.47,4.99,8.08,26,3,0.037000000000000005,0.81,0.335
2,62,-0.4,4.54,6.15,8.29,34,1,0.10099999999999999,0.795,0.308
1,34,-0.4,5.14,9.21,7.29,24,4,0.16699999999999998,0.76,0.513
1,14,-0.4,5.18,10.73,5.18,14,0,0.065,0.684,0.429
1,31,-0.4,5.46,7.07,9.96,17,1,0.105,0.8270000000000001,0.435
2,41,-0.4,5.51,7.23,7.8,29,1,0.005,0.779,0.46
1,42,-0.4,5.6,6.37,10.7,22,1,0.055999999999999994,0.813,0.365
1,13,-0.4,5.74,8.62,7.47,10,2,0.054000000000000006,0.7709999999999999,0.386
1,20,-0.4,6.0,6.43,8.57,14,2,0.077,0.826,0.5
2,38,-0.4,6.25,8.75,9.5,25,3,0.12,0.7340000000000001,0.228
2,34,-0.4,6.75,6.75,13.5,17,2,0.071,0.8059999999999999,0.46399999999999997
1,20,-0.4,6.75,6.27,9.64,14,2,0.022000000000000002,0.8740000000000001,0.635
1,17,-0.4,6.75,3.12,8.83,13,1,-0.076,0.866,0.35
2,37,-0.4,6.75,5.06,12.49,20,1,-0.008,0.846,0.165
1,21,-0.4,7.02,5.4,11.34,13,0,0.054000000000000006,0.8109999999999999,0.42100000000000004
1,37,-0.4,7.66,5.84,13.5,21,2,-0.04,0.8220000000000001,0.384
1,18,-0.4,7.71,7.16,9.92,14,0,0.081,0.7879999999999999,0.444
1,24,-0.4,7.79,9.35,12.46,15,2,0.11599999999999999,0.679,0.44799999999999995
1,14,-0.4,8.25,2.25,10.5,11,2,-0.177,0.813,0.256
1,25,-0.4,9.0,6.5,12.5,18,1,-0.043,0.8140000000000001,0.23800000000000002
1,24,-0.4,9.47,12.32,11.37,20,2,0.158,0.7559999999999999,0.382
1,30,-0.4,10.24,6.05,13.97,22,2,0.02,0.8490000000000001,0.414
1,27,-0.4,10.35,6.75,12.15,23,2,-0.01,0.89,0.377
1,28,-0.4,10.89,4.26,13.26,23,1,-0.011000000000000001,0.865,0.486
1,26,-0.4,12.08,3.55,18.47,17,2,-0.055999999999999994,0.927,0.48100000000000004
1,21,-0.4,12.15,14.85,14.18,18,1,0.064,0.597,0.45899999999999996
0,21,-0.4,12.71,9.53,16.68,16,1,0.098,0.809,0.381
0,27,-0.4,16.46,5.93,17.78,25,0,-0.105,0.87,0.24100000000000002
5,296,-0.5,4.02,7.57,9.37,127,11,0.11699999999999999,0.8140000000000001,0.40299999999999997
5,168,-0.5,4.8,7.76,8.14,99,12,0.115,0.804,0.364
6,463,-0.5,5.51,6.45,9.85,259,9,0.078,0.797,0.41200000000000003
3,187,-0.5,4.07,6.09,9.18,83,3,0.07200000000000001,0.812,0.322
2,157,-0.5,6.08,7.86,10.73,89,5,0.106,0.795,0.38799999999999996
3,149,-0.5,4.39,8.09,8.49,77,14,0.128,0.789,0.486
4,95,-0.5,5.77,8.47,8.84,62,8,0.094,0.7559999999999999,0.371
3,102,-0.5,3.89,6.58,8.83,45,5,0.102,0.787,0.33899999999999997
3,79,-0.5,5.34,11.08,7.81,54,11,0.131,0.6779999999999999,0.423
3,102,-0.5,4.44,7.61,6.87,66,9,0.046,0.797,0.495
2,106,-0.5,4.47,5.42,9.11,52,4,0.065,0.826,0.415
2,178,-0.5,5.65,6.95,11.05,91,6,0.11900000000000001,0.7979999999999999,0.377
4,178,-0.5,6.28,6.16,10.54,106,4,0.061,0.8340000000000001,0.364
3,59,-0.5,3.89,9.77,6.2,37,13,0.109,0.733,0.433
2,28,-0.5,3.96,8.15,6.52,17,3,0.054000000000000006,0.8140000000000001,0.43700000000000006
2,28,-0.5,4.88,6.89,8.04,17,1,0.021,0.785,0.266
5,99,-0.5,5.0,9.38,8.68,57,2,0.115,0.7659999999999999,0.46399999999999997
3,129,-0.5,5.04,6.53,10.15,64,2,0.09699999999999999,0.8370000000000001,0.35
4,86,-0.5,5.09,12.15,8.93,49,1,0.153,0.662,0.40700000000000003
2,123,-0.5,5.23,5.76,9.33,69,8,0.05,0.838,0.445
3,129,-0.5,4.67,5.96,10.4,58,4,0.094,0.782,0.474
2,91,-0.5,5.35,11.05,10.37,47,4,0.146,0.74,0.38299999999999995
3,58,-0.5,5.72,8.26,9.21,36,2,0.08800000000000001,0.78,0.42100000000000004
3,115,-0.5,5.77,4.48,10.53,63,3,0.044000000000000004,0.8590000000000001,0.42100000000000004
2,59,-0.5,6.39,5.84,10.76,35,1,0.004,0.794,0.402
2,56,-0.5,3.2,4.73,7.79,23,3,0.004,0.818,0.185
2,62,-0.5,3.44,6.34,8.54,25,3,0.057,0.807,0.36
2,77,-0.5,4.94,5.66,11.18,34,3,0.073,0.8109999999999999,0.332
4,126,-0.5,4.17,5.85,9.22,57,7,0.044000000000000004,0.825,0.282
3,101,-0.5,4.26,9.11,8.44,51,13,0.11199999999999999,0.784,0.474
1,55,-0.5,4.7,7.71,9.22,28,3,0.04,0.7609999999999999,0.442
1,54,-0.5,4.82,5.95,8.68,30,6,0.049,0.816,0.337
2,72,-0.5,4.97,6.98,11.17,32,1,0.022000000000000002,0.815,0.40700000000000003
1,29,-0.5,5.12,10.47,6.75,22,3,0.156,0.711,0.424
1,22,-0.5,5.54,9.69,7.62,16,1,0.122,0.68,0.309
1,44,-0.5,6.57,7.75,10.33,28,1,0.053,0.777,0.364
1,53,-0.5,7.11,5.15,9.41,40,2,0.017,0.85,0.39799999999999996
1,28,-0.5,8.06,9.12,9.82,23,2,0.075,0.73,0.43200000000000005
2,63,-0.5,4.5,4.34,9.78,29,1,-0.019,0.813,0.385
1,28,-0.5,5.11,4.01,10.22,14,2,-0.009000000000000001,0.846,0.5539999999999999
2,41,-0.5,5.29,10.03,7.48,29,2,0.081,0.7709999999999999,0.402
2,45,-0.5,5.77,7.08,8.38,31,4,0.013000000000000001,0.7929999999999999,0.42700000000000005
1,46,-0.5,6.14,3.68,9.41,30,0,-0.055999999999999994,0.857,0.39899999999999997
2,49,-0.5,6.14,7.45,9.12,33,5,0.054000000000000006,0.758,0.40299999999999997
2,50,-0.5,8.05,7.79,12.98,31,1,0.046,0.789,0.348
1,62,-0.5,8.42,7.13,13.39,39,2,0.091,0.85,0.405
1,43,-0.5,8.44,7.03,12.09,30,1,0.038,0.81,0.33299999999999996
0,45,-0.5,11.72,6.75,15.99,33,1,0.037000000000000005,0.809,0.248
1,19,-0.5,12.08,4.26,13.5,17,0,0.016,0.897,0.28600000000000003
1,28,-0.5,4.06,6.68,8.13,14,1,0.075,0.8440000000000001,0.521
1,27,-0.5,4.38,6.2,9.85,12,2,-0.009000000000000001,0.815,0.293
0,19,-0.5,4.5,6.19,10.69,8,3,0.013000000000000001,0.805,0.28800000000000003
2,31,-0.5,4.74,8.05,7.34,20,6,-0.005,0.7559999999999999,0.415
1,42,-0.5,5.29,7.15,11.12,20,3,0.065,0.79,0.314
1,14,-0.5,5.4,9.33,6.87,11,4,0.035,0.768,0.348
2,31,-0.5,6.07,3.94,9.4,20,2,-0.037000000000000005,0.8809999999999999,0.505
1,27,-0.5,6.84,9.72,9.72,19,3,0.040999999999999995,0.733,0.423
4,107,-0.5,7.17,6.96,11.11,69,6,0.069,0.79,0.41700000000000004
1,30,-0.5,8.55,3.6,13.5,19,3,-0.02,0.847,0.28600000000000003
0,21,-0.5,8.66,8.66,10.7,17,2,0.057,0.78,0.375
1,26,-0.5,8.68,10.61,12.54,18,0,0.138,0.764,0.436
0,15,-0.5,10.8,8.1,13.5,12,0,0.039,0.684,0.529
0,21,-0.5,11.48,6.75,14.18,17,0,-0.054000000000000006,0.78,0.4
1,30,-0.5,13.74,9.0,14.21,29,1,0.01,0.815,0.418
5,321,-0.6,5.8,5.22,10.96,170,11,0.03,0.85,0.295
3,250,-0.6,6.0,6.39,10.8,139,6,0.057,0.794,0.42200000000000004
2,199,-0.6,5.17,9.44,8.17,126,10,0.13699999999999998,0.733,0.506
5,269,-0.6,5.27,6.45,10.59,134,9,0.077,0.8,0.389
4,136,-0.6,4.0,6.58,9.23,59,6,0.054000000000000006,0.79,0.425
4,102,-0.6,5.19,10.37,8.4,63,6,0.12,0.708,0.478
5,169,-0.6,3.8,8.43,8.79,73,4,0.14300000000000002,0.752,0.369
3,101,-0.6,5.37,9.29,8.09,67,5,0.11599999999999999,0.784,0.392
1,72,-0.6,5.37,4.55,9.92,39,3,0.017,0.868,0.402
2,75,-0.6,4.95,6.79,10.6,35,3,0.076,0.774,0.298
2,115,-0.6,5.49,5.76,10.35,61,3,0.042,0.8220000000000001,0.35600000000000004
3,79,-0.6,6.55,7.13,9.23,56,7,-0.016,0.773,0.33899999999999997
2,110,-0.6,4.11,5.4,8.87,51,4,0.062,0.821,0.342
2,117,-0.6,4.5,6.24,9.24,57,6,0.06,0.795,0.363
2,62,-0.6,6.52,5.98,11.23,36,2,0.048,0.821,0.436
2,148,-0.6,6.82,5.59,12.93,78,3,0.09,0.853,0.3
1,36,-0.6,3.67,9.94,7.78,17,3,0.079,0.71,0.45
3,71,-0.6,5.37,9.09,9.78,39,5,0.113,0.804,0.41200000000000003
1,36,-0.6,5.91,7.2,9.26,23,2,0.105,0.784,0.505
1,15,-0.6,3.18,3.71,7.94,6,0,-0.013999999999999999,0.884,0.632
3,58,-0.6,5.17,7.83,9.67,31,5,0.048,0.7020000000000001,0.228
1,32,-0.6,5.6,10.87,10.54,17,2,0.15,0.759,0.455
2,38,-0.6,5.97,8.57,9.87,23,1,0.136,0.799,0.45399999999999996
2,90,-0.6,7.78,9.08,10.61,66,6,0.079,0.7959999999999999,0.348
1,65,-0.6,8.89,7.9,10.7,54,3,0.075,0.8,0.312
1,16,-0.6,13.06,3.48,13.94,15,2,-0.133,0.821,0.5
2,56,-0.6,5.21,7.82,10.43,28,2,0.106,0.754,0.301
1,47,-0.6,7.13,6.91,10.15,33,1,0.057,0.797,0.391
1,11,-0.6,7.82,7.11,7.82,11,2,-0.077,0.71,0.474
2,70,-0.6,10.76,9.0,13.7,55,2,0.064,0.768,0.363
7,496,-0.7,4.27,6.82,8.95,237,27,0.07200000000000001,0.82,0.389
8,265,-0.7,3.87,9.89,7.66,134,7,0.142,0.721,0.41
4,339,-0.7,4.96,3.95,10.39,162,24,0.033,0.868,0.315
5,286,-0.7,5.04,8.67,8.95,161,20,0.147,0.78,0.502
4,150,-0.7,4.63,9.5,9.02,77,6,0.11199999999999999,0.733,0.413
4,165,-0.7,4.88,7.06,8.75,92,7,0.079,0.794,0.484
2,122,-0.7,4.98,5.91,10.29,59,9,0.047,0.833,0.327
3,89,-0.7,5.52,6.95,9.1,54,6,0.045,0.794,0.39299999999999996
3,135,-0.7,4.4,6.89,8.62,69,7,0.038,0.81,0.41700000000000004
3,120,-0.7,4.67,4.13,9.18,61,5,0.024,0.8909999999999999,0.409
3,85,-0.7,4.35,8.81,8.23,45,7,0.071,0.7909999999999999,0.395
2,59,-0.7,4.58,7.74,9.32,29,2,0.105,0.802,0.45
3,106,-0.7,4.85,8.42,8.04,64,16,0.07200000000000001,0.753,0.43799999999999994
3,90,-0.7,5.04,7.35,9.07,50,3,0.076,0.83,0.444
1,57,-0.7,5.06,7.26,9.62,30,5,0.075,0.8170000000000001,0.325
4,91,-0.7,5.42,4.6,9.31,53,6,0.023,0.856,0.495
2,176,-0.7,6.03,6.09,10.61,100,9,0.036000000000000004,0.8170000000000001,0.297
1,46,-0.7,4.04,8.57,7.44,25,8,0.107,0.75,0.467
6,153,-0.7,5.12,8.54,8.16,96,21,0.128,0.767,0.34
3,70,-0.7,8.47,9.26,13.8,43,4,0.161,0.76,0.418
1,99,-0.7,4.38,5.3,10.09,43,8,0.057999999999999996,0.85,0.385
2,145,-0.7,5.28,4.86,10.06,76,4,0.068,0.8490000000000001,0.392
2,73,-0.7,6.33,6.48,11.26,41,3,0.073,0.8320000000000001,0.381
3,128,-0.7,6.8,7.17,11.92,73,4,0.085,0.7879999999999999,0.321
3,69,-0.7,3.92,4.79,10.02,27,1,0.045,0.8009999999999999,0.41700000000000004
1,47,-0.7,4.34,6.75,7.55,27,6,0.032,0.7859999999999999,0.48200000000000004
1,53,-0.7,6.23,7.55,10.01,33,1,0.07400000000000001,0.763,0.534
1,57,-0.7,6.75,7.31,10.69,36,3,0.044000000000000004,0.795,0.353
1,87,-0.7,7.89,6.04,10.73,64,6,0.028999999999999998,0.7709999999999999,0.381
8,73,-0.7,4.5,7.27,8.42,39,2,0.049,0.7709999999999999,0.28800000000000003
1,46,-0.7,4.89,5.09,9.0,25,3,0.005,0.789,0.373
1,35,-0.7,5.14,7.93,7.5,24,0,0.032,0.742,0.441
1,44,-0.7,5.47,5.11,8.03,30,6,-0.009000000000000001,0.79,0.41200000000000003
2,39,-0.7,6.27,6.75,9.4,26,2,0.017,0.8390000000000001,0.444
2,51,-0.7,7.58,6.8,9.91,39,4,0.032,0.7859999999999999,0.376
1,31,-0.7,8.16,9.1,9.73,26,2,0.075,0.688,0.488
2,92,-0.7,10.27,6.9,13.5,70,8,-0.006,0.8340000000000001,0.336
1,49,-0.7,6.6,11.6,9.8,33,6,0.128,0.715,0.408
2,53,-0.7,7.23,5.53,11.27,34,4,0.036000000000000004,0.813,0.37200000000000005
1,48,-0.7,7.34,6.39,11.37,31,4,0.027000000000000003,0.8170000000000001,0.366
1,34,-0.7,7.71,10.09,10.09,26,1,0.08900000000000001,0.748,0.539
2,45,-0.7,9.0,7.2,11.57,35,0,0.091,0.8079999999999999,0.39799999999999996
1,32,-0.7,10.17,6.26,12.52,26,5,-0.048,0.8340000000000001,0.25
1,24,-0.7,10.7,5.6,12.23,21,1,0.0,0.8290000000000001,0.585
5,359,-0.8,3.79,6.04,8.34,163,18,0.073,0.835,0.32899999999999996
4,293,-0.8,5.39,6.58,9.64,164,9,0.098,0.8190000000000001,0.502
2,208,-0.8,5.33,8.37,9.31,119,10,0.09300000000000001,0.7559999999999999,0.36200000000000004
3,165,-0.8,5.8,7.38,9.66,99,7,0.066,0.79,0.35600000000000004
3,126,-0.8,4.5,7.31,8.86,64,4,0.07,0.765,0.40399999999999997
3,158,-0.8,6.94,7.34,10.64,103,9,0.033,0.82,0.446
3,145,-0.8,4.62,6.84,8.7,77,8,0.08199999999999999,0.7909999999999999,0.361
4,167,-0.8,4.68,6.02,8.98,87,9,0.052000000000000005,0.795,0.33299999999999996
6,125,-0.8,6.41,8.13,8.61,93,17,0.059000000000000004,0.7809999999999999,0.406
3,161,-0.8,7.01,3.87,11.75,96,9,0.019,0.884,0.355
1,37,-0.8,4.54,6.21,8.84,19,1,0.08199999999999999,0.8,0.436
3,72,-0.8,4.84,8.79,9.17,38,3,0.092,0.7070000000000001,0.44799999999999995
4,131,-0.8,6.03,7.32,9.99,79,10,0.049,0.7909999999999999,0.42
4,112,-0.8,4.39,7.35,8.95,55,1,0.113,0.77,0.33799999999999997
3,134,-0.8,5.35,7.39,11.38,63,4,0.08800000000000001,0.7859999999999999,0.381
1,33,-0.8,5.03,9.53,8.74,19,0,0.105,0.7,0.45399999999999996
2,109,-0.8,5.77,9.42,9.25,68,9,0.08900000000000001,0.753,0.35700000000000004
4,76,-0.8,6.49,5.43,11.46,43,3,0.018000000000000002,0.821,0.304
2,69,-0.8,8.43,4.82,11.87,49,3,-0.008,0.877,0.46399999999999997
1,20,-0.8,14.4,11.4,12.0,24,1,0.077,0.7040000000000001,0.5
6,51,-0.8,5.4,6.56,9.84,28,2,0.073,0.825,0.35600000000000004
1,38,-0.8,5.67,6.58,8.62,25,2,-0.017,0.8,0.298
1,50,-0.8,5.71,3.95,10.98,26,1,-0.005,0.8590000000000001,0.382
1,71,-0.8,5.83,6.82,10.09,41,3,0.053,0.815,0.345
2,38,-0.8,5.83,9.32,7.38,30,7,0.075,0.792,0.504
1,40,-0.8,6.75,2.64,11.74,23,8,-0.105,0.9059999999999999,0.198
1,42,-0.8,7.13,8.66,10.7,28,2,0.114,0.8079999999999999,0.48700000000000004
2,48,-0.8,7.75,7.98,11.27,33,5,0.114,0.741,0.254
1,25,-0.8,9.43,5.14,10.71,22,1,-0.028999999999999998,0.818,0.41100000000000003
5,267,-0.9,4.03,7.08,8.68,124,7,0.087,0.7759999999999999,0.371
5,186,-0.9,3.54,7.67,7.83,84,11,0.079,0.7759999999999999,0.47600000000000003
3,213,-0.9,4.81,4.9,10.04,102,7,0.034,0.847,0.423
4,225,-0.9,5.56,4.9,10.51,119,7,0.053,0.8170000000000001,0.381
4,137,-0.9,5.28,6.65,10.48,69,4,0.062,0.8190000000000001,0.396
5,203,-0.9,5.6,7.31,9.89,115,10,0.083,0.7809999999999999,0.374
5,157,-0.9,3.85,5.95,9.44,64,15,0.06,0.813,0.25
1,141,-0.9,5.11,3.43,10.75,67,6,0.031,0.887,0.408
2,66,-0.9,4.46,8.8,7.75,38,7,0.094,0.755,0.32899999999999996
2,135,-0.9,5.64,5.34,10.3,74,12,0.011000000000000001,0.802,0.314
