id,g,war,era,k/9,cg,sv
672,32,0.1,5.18,3.47,3,0
1013750,30,0.1,5.29,3.4,0,0
3273,32,0.1,4.1,5.74,0,0
1931,30,0.1,5.25,4.75,2,0
1007031,33,0.1,5.27,3.85,1,0
1185,32,0.1,4.59,4.7,1,0
6068,31,0.1,4.63,5.07,0,0
1013435,35,0.1,5.49,5.44,4,0
13834,11,0.1,4.48,6.64,1,0
665,29,0.1,5.8,3.93,2,0
1008161,33,0.0,5.15,3.4,3,0
3196,30,0.0,3.65,5.89,0,0
1001830,32,0.0,4.53,2.29,10,0
633,31,0.0,4.96,4.56,0,0
1003473,31,-0.1,5.74,4.52,0,0
1009582,35,-0.1,3.83,4.83,4,0
1001007,28,-0.1,3.97,4.17,2,0
1004233,34,-0.1,4.28,2.7,6,0
150,33,-0.1,5.0,5.22,0,0
475,33,-0.1,6.65,5.68,0,0
1001033,34,-0.1,4.98,4.72,0,0
1012528,29,-0.1,2.32,4.57,0,4
15440,12,-0.1,6.71,8.95,1,0
557,36,-0.2,5.5,5.36,1,0
291,21,-0.2,4.73,3.98,0,0
1003570,30,-0.2,3.92,3.71,1,0
1009637,28,-0.2,4.76,4.49,7,0
1091,34,-0.2,5.21,5.57,1,0
475,32,-0.2,5.54,4.56,2,0
1003185,32,-0.3,5.09,4.85,0,0
1009122,25,-0.3,5.42,3.62,4,0
4635,32,-0.3,4.54,5.52,0,0
1003228,25,-0.3,7.39,5.39,0,0
475,32,-0.3,6.99,4.27,1,0
1012191,21,-0.3,5.55,4.25,1,0
1003424,32,-0.4,5.0,4.05,4,0
1005150,31,-0.4,5.18,3.63,3,0
1001161,31,-0.4,4.57,3.58,0,0
1529,31,-0.4,6.05,6.86,0,0
8011,32,-0.4,4.3,5.68,0,0
1284,23,-0.4,6.09,6.4,0,0
1283,34,-0.5,5.19,3.55,1,0
526,34,-0.5,5.22,4.62,0,0
105,33,-0.5,6.02,4.45,0,0
973,36,-0.5,5.94,3.49,0,0
1003910,40,-0.5,3.84,5.32,3,2
107,31,-0.6,5.16,4.29,0,0
1009465,37,-0.6,6.36,3.7,1,1
1003711,31,-0.6,4.2,3.75,8,0
1007031,35,-0.6,5.13,3.49,1,0
1009744,36,-0.6,5.63,4.13,0,0
1004306,34,-0.7,5.41,3.98,2,0
1010719,32,-0.7,4.18,3.95,4,0
1006050,30,-0.8,4.35,4.65,5,0
3200,30,-0.8,5.16,6.72,1,0
7059,33,-1.0,5.85,6.69,1,0
569,34,-1.3,6.17,5.21,0,0
1006858,34,-1.4,5.72,3.22,10,0
978,32,-1.6,5.07,4.88,1,0
